_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,checkfield,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event,event0,event1,event10,event11,event12,event13,event14,event2,event3,event4,event5,event6,event7,event8,event9,nohighlightwords,step_2_highlight_words_in_the_text_that_relate_to_the_events_you_selected_in_step1,_golden,tweet,uid
713702737,5/4/2015 15:06:33,1629036192,5/4/2015 15:06:17,false,elite,0.6126,31285455,GBR,H8,Liverpool,2.98.139.15,done,,,,,,,,,,,,,,,,[NONE],,,,,,,,,,,,,,,,N/A,,false,"INSIGHT-From http://t.co/V4FkVix9AC to photography, Korea ferry founder has diverse interests - Reuters",entity/text/news/tweet/23058
713702737,5/4/2015 15:28:50,1629046629,5/4/2015 15:28:35,false,instagc,0.6527,22535866,GBR,M2,Solihull,80.195.193.86,done,4,,,,,,5,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,"INSIGHT-From http://t.co/V4FkVix9AC to photography, Korea ferry founder has diverse interests - Reuters",entity/text/news/tweet/23058
713702737,5/4/2015 15:30:19,1629047288,5/4/2015 15:30:09,false,pocketmoneygpt,0.7569,28884030,USA,WI,Minocqua,75.143.134.247,done,4,,,,,,5,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,"INSIGHT-From http://t.co/V4FkVix9AC to photography, Korea ferry founder has diverse interests - Reuters",entity/text/news/tweet/23058
713702737,5/4/2015 15:55:29,1629056832,5/4/2015 15:54:39,false,clixsense,0.6011,6417041,USA,FL,Tampa,97.76.210.2,done,,,,,,,,,,,,,,,,[NONE],,,,,,,,,,,,,,,,n/a,,false,"INSIGHT-From http://t.co/V4FkVix9AC to photography, Korea ferry founder has diverse interests - Reuters",entity/text/news/tweet/23058
713702738,5/4/2015 14:22:14,1629018164,5/4/2015 14:21:51,false,instagc,0.8763,29411108,USA,OH,Fairfield,71.79.16.89,done,1,,,,,,2,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,S. Korea Ferry Search Efforts Hampered for 3rd Day - Voice of America,entity/text/news/tweet/23059
713702738,5/4/2015 14:40:15,1629024766,5/4/2015 14:39:58,false,fusioncash,0.6702,7461070,USA,FL,Orlando,107.199.12.117,done,1,,,,,,2,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,S. Korea Ferry Search Efforts Hampered for 3rd Day - Voice of America,entity/text/news/tweet/23059
713702738,5/4/2015 15:29:55,1629047096,5/4/2015 15:29:45,false,instagc,0.6527,22535866,GBR,M2,Solihull,80.195.193.86,done,1,,,,,,2,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,S. Korea Ferry Search Efforts Hampered for 3rd Day - Voice of America,entity/text/news/tweet/23059
713702738,5/4/2015 15:57:25,1629057548,5/4/2015 15:56:53,false,clixsense,0.6011,6417041,USA,FL,Tampa,97.76.210.2,done,,,,,,,,,,,,,,,,[NONE],,,,,,,,,,,,,,,,n/a,,false,S. Korea Ferry Search Efforts Hampered for 3rd Day - Voice of America,entity/text/news/tweet/23059
713702738,5/4/2015 16:36:06,1629072414,5/4/2015 16:35:50,false,prodege,0.7794,22031444,GBR,G2,Cowes,89.240.169.25,done,1,,,,,,2,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,S. Korea Ferry Search Efforts Hampered for 3rd Day - Voice of America,entity/text/news/tweet/23059
713702738,5/4/2015 16:42:18,1629075099,5/4/2015 16:37:44,false,instagc,0.5941,30326470,USA,CA,Santee,99.44.37.73,done,0-2,,,,,,,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,S. Korea Ferry Search Efforts Hampered for 3rd Day - Voice of America,entity/text/news/tweet/23059
713702738,5/4/2015 16:53:14,1629079259,5/4/2015 16:53:04,false,superrewards,0.6251,24796792,USA,NY,New York,72.80.63.240,done,0-2,,,,,,,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,S. Korea Ferry Search Efforts Hampered for 3rd Day - Voice of America,entity/text/news/tweet/23059
713702739,5/4/2015 19:25:13,1629230162,5/4/2015 19:24:55,false,clixsense,0.8097,24763049,GBR,"","",86.137.164.185,done,3,,,,,,4,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Boy Who Raised Korea Ferry Alarm Had No Time to Call Parents - http://t.co/wZ80PmzPPw,entity/text/news/tweet/23060
713702739,5/4/2015 19:29:14,1629236503,5/4/2015 19:28:46,false,clixsense,0.8505,25038425,AUS,02,Cronulla,49.181.24.70,done,4,,,,,,,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Boy Who Raised Korea Ferry Alarm Had No Time to Call Parents - http://t.co/wZ80PmzPPw,entity/text/news/tweet/23060
713702739,5/4/2015 21:00:49,1629389130,5/4/2015 21:00:24,false,points4rewards,0.6371,20306700,USA,WA,Bothell,50.125.145.37,done,3-5,,,,,,,,,,,,,,,"[Korean_MV_Sewol_ferry_sinking]
[NONE]",[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Boy Who Raised Korea Ferry Alarm Had No Time to Call Parents - http://t.co/wZ80PmzPPw,entity/text/news/tweet/23060
713702739,5/4/2015 21:10:59,1629403082,5/4/2015 21:10:37,false,elite,0.8746,32173500,GBR,"","",90.194.126.118,done,3-4,,,,,,,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Boy Who Raised Korea Ferry Alarm Had No Time to Call Parents - http://t.co/wZ80PmzPPw,entity/text/news/tweet/23060
713702739,5/4/2015 21:55:08,1629463692,5/4/2015 21:54:52,false,elite,0.6755,28420204,GBR,"","",146.185.31.214,done,3,,,,,,4,,,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Boy Who Raised Korea Ferry Alarm Had No Time to Call Parents - http://t.co/wZ80PmzPPw,entity/text/news/tweet/23060
713702739,5/4/2015 23:20:06,1629558477,5/4/2015 23:18:55,false,points2shop,0.8149,2601565,GBR,V2,Glasgow,92.22.62.45,done,0-1,,,,,,1,2,3,4,5,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Boy Who Raised Korea Ferry Alarm Had No Time to Call Parents - http://t.co/wZ80PmzPPw,entity/text/news/tweet/23060
713702739,5/4/2015 23:38:58,1629574588,5/4/2015 23:38:36,false,prodege,0.8081,15439740,AUS,02,Jannali,14.200.59.55,done,0,,,,,,1,2,3,4,5,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,Boy Who Raised Korea Ferry Alarm Had No Time to Call Parents - http://t.co/wZ80PmzPPw,entity/text/news/tweet/23060
713702740,5/4/2015 16:01:01,1629058902,5/4/2015 16:00:44,false,clixsense,0.6011,6417041,USA,FL,Tampa,97.76.210.2,done,,,,,,,,,,,,,,,,[NONE],,,,,,,,,,,,,,,,n/a,,false,2 dead after ferry sinks off South Korea - USA TODAY,entity/text/news/tweet/23061
713702740,5/4/2015 16:37:43,1629073463,5/4/2015 16:37:28,false,prodege,0.7794,22031444,GBR,G2,Cowes,89.240.169.25,done,3,,,,,,4,6,7,,,,,,,[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],[Korean_MV_Sewol_ferry_sinking],,,false,2 dead after ferry sinks off South Korea - USA TODAY,entity/text/news/tweet/23061
