_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,checkfield,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev1a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,event,event0,event1,event10,event11,event12,event13,event14,event2,event3,event4,event5,event6,event7,event8,event9,nohighlightwords,step_2_highlight_words_in_the_text_that_relate_to_the_events_you_selected_in_step1,_golden,tweet,uid
713702965,5/4/2015 14:18:01,1629016284,5/4/2015 14:17:40,false,instagc,0.4926,29411108,USA,OH,Fairfield,71.79.16.89,done,0,,,,,,4,,,,,,,,,[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],,,false,#Vietnam Foreign Ministry asks #China to explain fishermen's arrest - http://t.co/W43g1MWWVk #SouthChinaSea,entity/text/news/tweet/18966
713702965,5/4/2015 14:43:47,1629026140,5/4/2015 14:43:19,false,fusioncash,0.6412,7461070,USA,FL,Orlando,107.199.12.117,done,0,,,,,,4,11,,,,,,,,[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],,,false,#Vietnam Foreign Ministry asks #China to explain fishermen's arrest - http://t.co/W43g1MWWVk #SouthChinaSea,entity/text/news/tweet/18966
713702965,5/4/2015 15:03:03,1629034494,5/4/2015 14:54:48,false,clixsense,0.701,21875134,GBR,L9,Sheffield,146.199.126.51,done,,,,,,,,,,,,,,,,[NONE],,,,,,,,,,,,,,,,N/A,,false,#Vietnam Foreign Ministry asks #China to explain fishermen's arrest - http://t.co/W43g1MWWVk #SouthChinaSea,entity/text/news/tweet/18966
713702965,5/4/2015 15:08:10,1629036923,5/4/2015 15:07:42,false,elite,0.7282,31285455,GBR,H8,Liverpool,2.98.139.15,done,0,,,,,,4,,,,,,,,,[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],,,false,#Vietnam Foreign Ministry asks #China to explain fishermen's arrest - http://t.co/W43g1MWWVk #SouthChinaSea,entity/text/news/tweet/18966
713702966,5/4/2015 15:33:58,1629048858,5/4/2015 15:33:37,false,instagc,0.9366,22535866,GBR,M2,Solihull,80.195.193.86,done,9,,,,,,8,,,,,,,,,[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],,,false,"News:  #Vietnamese in New Zealand, Angola protest against China's rig in #Vietnam waters - Thanh Nien Daily http://t.co/rA5o3k39Tu",entity/text/news/tweet/18976
713702966,5/4/2015 16:33:05,1629070393,5/4/2015 16:32:50,false,prodege,0.7622,22031444,GBR,G2,Cowes,89.240.169.25,done,,,,,,,,,,,,,,,,[NONE],,,,,,,,,,,,,,,,N/A,,false,"News:  #Vietnamese in New Zealand, Angola protest against China's rig in #Vietnam waters - Thanh Nien Daily http://t.co/rA5o3k39Tu",entity/text/news/tweet/18976
713702966,5/4/2015 16:39:13,1629074014,5/4/2015 16:38:51,false,instagc,0.7689,30326470,USA,CA,Santee,99.44.37.73,done,7-13,,,,,,,,,,,,,,,[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],,,false,"News:  #Vietnamese in New Zealand, Angola protest against China's rig in #Vietnam waters - Thanh Nien Daily http://t.co/rA5o3k39Tu",entity/text/news/tweet/18976
713702966,5/4/2015 16:54:29,1629079750,5/4/2015 16:54:16,false,superrewards,0.815,24796792,USA,NY,New York,72.80.63.240,done,2,,,,,,7-12,,,,,,,,,[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],,,false,"News:  #Vietnamese in New Zealand, Angola protest against China's rig in #Vietnam waters - Thanh Nien Daily http://t.co/rA5o3k39Tu",entity/text/news/tweet/18976
713702966,5/4/2015 17:02:24,1629083181,5/4/2015 17:02:01,false,clixsense,0.8383,17950689,GBR,Y9,Tonypandy,92.2.44.79,done,9,,,,,,10,,,,,,,,,[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],,,false,"News:  #Vietnamese in New Zealand, Angola protest against China's rig in #Vietnam waters - Thanh Nien Daily http://t.co/rA5o3k39Tu",entity/text/news/tweet/18976
713702966,5/4/2015 17:06:35,1629084825,5/4/2015 17:05:57,false,clixsense,0.8749,6417041,USA,FL,Tampa,97.76.210.2,done,2,,,,,,9,12,7,,,,,,,[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],,,false,"News:  #Vietnamese in New Zealand, Angola protest against China's rig in #Vietnam waters - Thanh Nien Daily http://t.co/rA5o3k39Tu",entity/text/news/tweet/18976
713702966,5/4/2015 17:19:19,1629090646,5/4/2015 17:19:01,false,prodege,0.8534,16101132,GBR,F9,Hayes,2.223.214.149,done,9,,,,,,12,,,,,,,,,[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],[2014_anti-China_protests_in_Vietnam],,,false,"News:  #Vietnamese in New Zealand, Angola protest against China's rig in #Vietnam waters - Thanh Nien Daily http://t.co/rA5o3k39Tu",entity/text/news/tweet/18976
713702967,5/4/2015 17:30:37,1629094737,5/4/2015 17:30:14,false,elite,0.9151,30064988,GBR,H3,Leeds,92.22.149.143,done,14,,,,,,,,,,,,,,,[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],,,false,Brazil v Chile - World Cup - Last 16 #Eurosport kick off #bra #chi #worldcup2014 #charbelsalou7 http://t.co/IxrgnsQmOp,entity/text/news/tweet/20657
713702967,5/4/2015 18:49:51,1629173433,5/4/2015 18:49:27,false,prodege,0.6987,7111544,GBR,J9,Mansfield,109.145.114.23,done,0,,,,,,1,2,4,5,,,,,,[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],,,false,Brazil v Chile - World Cup - Last 16 #Eurosport kick off #bra #chi #worldcup2014 #charbelsalou7 http://t.co/IxrgnsQmOp,entity/text/news/tweet/20657
713702967,5/4/2015 19:28:58,1629236072,5/4/2015 19:28:46,false,elite,0.8018,32303982,GBR,H8,Liverpool,86.181.241.247,done,14,,,,,,,,,,,,,,,[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],,,false,Brazil v Chile - World Cup - Last 16 #Eurosport kick off #bra #chi #worldcup2014 #charbelsalou7 http://t.co/IxrgnsQmOp,entity/text/news/tweet/20657
713702967,5/4/2015 21:13:11,1629406075,5/4/2015 21:12:57,false,elite,0.8652,32173500,GBR,"","",90.194.126.118,done,0-2,,,,,,4-5,7-8,,,,,,,,[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],,,false,Brazil v Chile - World Cup - Last 16 #Eurosport kick off #bra #chi #worldcup2014 #charbelsalou7 http://t.co/IxrgnsQmOp,entity/text/news/tweet/20657
713702967,5/4/2015 21:54:23,1629462742,5/4/2015 21:54:03,false,elite,0.7227,28420204,GBR,"","",146.185.31.214,done,4,,,,,,5,14,,,,,,,,[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],,,false,Brazil v Chile - World Cup - Last 16 #Eurosport kick off #bra #chi #worldcup2014 #charbelsalou7 http://t.co/IxrgnsQmOp,entity/text/news/tweet/20657
713702967,5/4/2015 23:26:41,1629564903,5/4/2015 23:26:16,false,points2shop,0.8437,2601565,GBR,V2,Glasgow,92.22.62.45,done,0,,,,,,1,2,4,5,7,8,14,,,[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],,,false,Brazil v Chile - World Cup - Last 16 #Eurosport kick off #bra #chi #worldcup2014 #charbelsalou7 http://t.co/IxrgnsQmOp,entity/text/news/tweet/20657
713702967,5/4/2015 23:30:21,1629567834,5/4/2015 23:30:04,false,clixsense,0.812,9289735,USA,IL,Chicago,69.210.243.226,done,4,,,,,,5,,,,,,,,,[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],,,false,Brazil v Chile - World Cup - Last 16 #Eurosport kick off #bra #chi #worldcup2014 #charbelsalou7 http://t.co/IxrgnsQmOp,entity/text/news/tweet/20657
713702968,5/5/2015 13:23:23,1630183713,5/5/2015 13:23:09,false,clixsense,0.6081,31813170,GBR,D8,Chester-le-street,90.213.170.203,done,15,,,,,,16,,,,,,,,,[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],,,false,Huntelaar: Robben asked me if I wanted to take decisive penalty - Irish Independent http://t.co/U52NMtow7F #Brazil2014 #WorldCup,entity/text/news/tweet/20961
713702968,5/5/2015 15:55:05,1630265294,5/5/2015 15:54:17,false,prodege,0.735,29043323,GBR,M4,Southampton,152.78.177.181,done,1-16,,,,,,,,,,,,,,,[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],,,false,Huntelaar: Robben asked me if I wanted to take decisive penalty - Irish Independent http://t.co/U52NMtow7F #Brazil2014 #WorldCup,entity/text/news/tweet/20961
713702968,5/5/2015 16:14:44,1630278372,5/5/2015 16:14:23,false,elite,0.7309,32679305,USA,FL,"",57.250.252.246,done,16,,,,,,,,,,,,,,,[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],,,false,Huntelaar: Robben asked me if I wanted to take decisive penalty - Irish Independent http://t.co/U52NMtow7F #Brazil2014 #WorldCup,entity/text/news/tweet/20961
713702968,5/5/2015 17:54:42,1630336665,5/5/2015 17:53:47,false,clixsense,0.8351,30313955,GBR,K5,Poole,2.30.145.202,done,15,,,,,,16,10,,,,,,,,[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],[FIFA_worldcup_2014],,,false,Huntelaar: Robben asked me if I wanted to take decisive penalty - Irish Independent http://t.co/U52NMtow7F #Brazil2014 #WorldCup,entity/text/news/tweet/20961
